SURVEY:  PS1_LOWZ_COMBINED(CFA3K)
SNID: 2007cq 
IAUC: 2007cq
RA:   333.668460 deg
DECL:     5.080250 deg 
RA_HOST:   333.669540
DEC_HOST:     5.078720
MWEBV: 0.107 (SFD98)
REDSHIFT_HELIO: 0.02604 +- 8e-05 
REDSHIFT_CMB: 0.0248137 +- 8e-05 
VPEC: -83.9674 +- 250.0
HOSTGAL_LOGMASS: 10.0850 +- 0.139
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 54281.008
FILTERS:  abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVri -> fghij       
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS:  111
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:  54283.44485     i    NULL    34355.795        542.162    16.160     0.017
OBS:  54288.43029     i    NULL    28920.114        483.452    16.347     0.018
OBS:  54292.39156     i    NULL    22656.875        336.356    16.612     0.016
OBS:  54296.42892     i    NULL    18416.199        325.113    16.837     0.019
OBS:  54311.34633     i    NULL     8994.976        354.774    17.615     0.042
OBS:  54348.20091     i    NULL     3093.143        110.175    18.774     0.038
OBS:  54350.34531     i    NULL     2857.591         99.060    18.860     0.037
OBS:  54351.34822     i    NULL     2759.307         98.284    18.898     0.038
OBS:  54352.26743     i    NULL     2815.788        105.672    18.876     0.040
OBS:  54352.33089     i    NULL     2795.117        112.920    18.884     0.043
OBS:  54353.24197     i    NULL     2696.497        106.354    18.923     0.042
OBS:  54354.23157     i    NULL     2679.168        108.236    18.930     0.043
OBS:  54355.30587     i    NULL     2556.230        100.821    18.981     0.042
OBS:  54356.28098     i    NULL     2577.508        106.600    18.972     0.044
OBS:  54357.29891     i    NULL     2303.563         88.651    19.094     0.041
OBS:  54361.34241     i    NULL     2145.853        107.348    19.171     0.053
OBS:  54363.20965     i    NULL     2077.782        116.033    19.206     0.059
OBS:  54377.24028     i    NULL     1457.471        105.676    19.591     0.076
OBS:  54381.11470     i    NULL     1437.474        114.198    19.606     0.083
OBS:  54402.11452     i    NULL      905.316        204.370    20.108     0.221
OBS:  54404.13080     i    NULL      803.896         95.601    20.237     0.122
OBS:  54274.45073     j    NULL    19177.854        338.559    16.793     0.019
OBS:  54276.43065     j    NULL    22019.122        347.479    16.643     0.017
OBS:  54277.40248     j    NULL    22490.546        354.919    16.620     0.017
OBS:  54277.44466     j    NULL    22636.016        336.047    16.613     0.016
OBS:  54278.32767     j    NULL    22698.649        443.304    16.610     0.021
OBS:  54279.43904     j    NULL    21958.365        346.521    16.646     0.017
OBS:  54280.30271     j    NULL    21797.164        446.176    16.654     0.022
OBS:  54282.35980     j    NULL    20398.583        360.110    16.726     0.019
OBS:  54288.42866     j    NULL    16203.170        346.906    16.976     0.023
OBS:  54292.38994     j    NULL    12291.362        228.513    17.276     0.020
OBS:  54296.38270     j    NULL    10804.384        656.022    17.416     0.064
OBS:  54296.42730     j    NULL    10974.886        245.299    17.399     0.024
OBS:  54311.34471     j    NULL    10394.414        370.238    17.458     0.038
OBS:  54348.19788     j    NULL     2703.958        145.747    18.920     0.057
OBS:  54350.34229     j    NULL     2236.660        133.622    19.126     0.063
OBS:  54351.34520     j    NULL     2214.114        173.697    19.137     0.082
OBS:  54352.32787     j    NULL     2118.361        143.157    19.185     0.071
OBS:  54353.23895     j    NULL     2002.627        115.734    19.246     0.061
OBS:  54354.22854     j    NULL     2002.627        133.367    19.246     0.070
OBS:  54355.30286     j    NULL     2185.748        128.448    19.151     0.062
OBS:  54356.27797     j    NULL     1796.387        140.927    19.364     0.082
OBS:  54357.29589     j    NULL     1813.009        133.247    19.354     0.077
OBS:  54361.33940     j    NULL     1763.600        154.186    19.384     0.091
OBS:  54377.23726     j    NULL     1346.480        284.317    19.677     0.208
OBS:  54383.17808     j    NULL      917.065        231.089    20.094     0.244
OBS:  54402.13108     j    NULL      660.693        142.463    20.450     0.212
OBS:  54404.12779     j    NULL      740.628        217.007    20.326     0.279
END:
