VARNAMES: CID VPEC_ERR
SN: AT2016ews 250.000000
SN: AT2016fbk 250.000000
SN: AT2016ghq 250.000000
SN: AT2016gky 250.000000
SN: AT2016gmg 250.000000
SN: AT2016gsu 250.000000
SN: AT2016hnk 250.000000
SN: AT2016hns 250.000000
SN: AT2016htm 250.000000
SN: AT2016htn 250.000000
SN: AT2017cfb 250.000000
SN: AT2017cfc 250.000000
SN: AT2017cfd 250.000000
SN: AT2017dfq 250.000000
SN: AT2017lm 250.000000
SN: AT2017ns 250.000000
SN: AT2017oz 250.000000
SN: AT2017po 250.000000
SN: AT2017wb 250.000000
SN: AT2017ya 250.000000
SN: AT2017yk 250.000000
SN: AT2017zd 250.000000
SN: ATLAS16agv 250.000000
SN: ATLAS16ahj 250.000000
SN: ATLAS16bdg 250.000000
SN: ATLAS16bwu 250.000000
SN: ATLAS16cpu 250.000000
SN: ATLAS16cxr 250.000000
SN: ATLAS16dod 250.000000
SN: ATLAS16dpb 250.000000
SN: ATLAS16dqf 250.000000
SN: ATLAS16dtf 250.000000
SN: ATLAS16eej 250.000000
SN: ATLAS17ajn 250.000000
SN: ATLAS17ajs 250.000000
SN: ATLAS17axb 250.000000
SN: ATLAS17bas 250.000000
SN: ATLAS17dzg 250.000000
SN: Anguta 250.000000
SN: Aphrodite 250.000000
SN: Borg 250.000000
SN: CSS151120-0 250.000000
SN: CSS160129 250.000000
SN: CSS160428 250.000000
SN: CSS161013 250.000000
SN: Eagle 250.000000
SN: Elvis 250.000000
SN: Ferguson 250.000000
SN: Frodo 250.000000
SN: Gabi 250.000000
SN: Gaia16acv 250.000000
SN: Gaia16agf 250.000000
SN: Gaia16aki 250.000000
SN: Gaia16bba 250.000000
SN: Gaia17bci 250.000000
SN: Greenburg 250.000000
SN: Hawk 250.000000
SN: Inanna 250.000000
SN: Jay 250.000000
SN: Koekemoer 250.000000
SN: LSQ11ot 250.000000
SN: LSQ12gdj 250.000000
SN: LSQ13crf 250.000000
SN: LSQ13ddu 250.000000
SN: LSQ13ry 250.000000
SN: Lancaster 250.000000
SN: MASTERJ0134 250.000000
SN: MASTERJ2222 250.000000
SN: MASTEROTJ08 250.000000
SN: MASTEROTJ15 250.000000
SN: Manipogo 250.000000
SN: Mcenroe 250.000000
SN: Mcguire 250.000000
SN: Nanna 250.000000
SN: Ombo 250.000000
SN: PS1-14xw 250.000000
SN: PS15adh 250.000000
SN: PS15ahs 250.000000
SN: PS15aii 250.000000
SN: PS15akf 250.000000
SN: PS15asb 250.000000
SN: PS15atx 250.000000
SN: PS15bbn 250.000000
SN: PS15bdr 250.000000
SN: PS15bif 250.000000
SN: PS15bjg 250.000000
SN: PS15brr 250.000000
SN: PS15bsq 250.000000
SN: PS15bst 250.000000
SN: PS15bwh 250.000000
SN: PS15bzz 250.000000
SN: PS15cfn 250.000000
SN: PS15cge 250.000000
SN: PS15cku 250.000000
SN: PS15cms 250.000000
SN: PS15coh 250.000000
SN: PS15cwx 250.000000
SN: PS15cze 250.000000
SN: PS15dpl 250.000000
SN: PS15mt 250.000000
SN: PS15zn 250.000000
SN: PS16aer 250.000000
SN: PS16amf 250.000000
SN: PS16axi 250.000000
SN: PS16ayd 250.000000
SN: PS16bby 250.000000
SN: PS16bnz 250.000000
SN: PS16ccn 250.000000
SN: PS16cqa 250.000000
SN: PS16cvc 250.000000
SN: PS16dnp 250.000000
SN: PS16drf 250.000000
SN: PS16ejh 250.000000
SN: PS16el 250.000000
SN: PS16em 250.000000
SN: PS16eqv 250.000000
SN: PS16evk 250.000000
SN: PS16ez 250.000000
SN: PS16fa 250.000000
SN: PS16fbb 250.000000
SN: PS16n 250.000000
SN: PS17akj 250.000000
SN: PS17bii 250.000000
SN: PS17cjo 250.000000
SN: PS17ckg 250.000000
SN: PS17tn 250.000000
SN: PS17yt 250.000000
SN: PSNJ0107203 250.000000
SN: PSNJ0153424 250.000000
SN: PSNJ0252467 250.000000
SN: PSNJ0309425 250.000000
SN: PSNJ0717457 250.000000
SN: PSNJ0859349 250.000000
SN: PSNJ1204051 250.000000
SN: PSNJ1300323 250.000000
SN: PSNJ1602512 250.000000
SN: PSNJ1628383 250.000000
SN: PSNJ2043531 250.000000
SN: PSNJ2310226 250.000000
SN: PSNJ2352371 250.000000
SN: PTF09dnp 250.000000
SN: PTF10bjs 250.000000
SN: PTF10icb 250.000000
SN: PTSS-16efw 250.000000
SN: PTSS17-niq 250.000000
SN: Patuxent 250.000000
SN: Primo 250.000000
SN: Qiqirn 250.000000
SN: Rakke 250.000000
SN: Ramone 250.000000
SN: SCP05D0 250.000000
SN: SCP05D6 250.000000
SN: SCP06C0 250.000000
SN: SCP06G4 250.000000
SN: SCP06H5 250.000000
SN: SCP06K0 250.000000
SN: SCP06R12 250.000000
SN: SCP06U4 250.000000
SN: SN2016ajf 250.000000
SN: SN2016aqa 250.000000
SN: SN2016aqb 250.000000
SN: SN2016aqt 250.000000
SN: SN2016ayg 250.000000
SN: SN2016blh 250.000000
SN: SN2016blm 250.000000
SN: SN2016coj 250.000000
SN: SN2016cuv 250.000000
SN: SN2016esh 250.000000
SN: SN2016gfr 250.000000
SN: SN2016glp 250.000000
SN: SN2016glz 250.000000
SN: SN2016gmb 250.000000
SN: SN2016grz 250.000000
SN: SN2016hhv 250.000000
SN: SN2016hpx 250.000000
SN: SN2016ixf 250.000000
SN: SN2017cii 250.000000
SN: SN2017ciy 250.000000
SN: SN2017cjv 250.000000
SN: SN2017ckx 250.000000
SN: SN2017cne 250.000000
SN: SN2017coa 250.000000
SN: SN2017cpu 250.000000
SN: SN2017dez 250.000000
SN: SN2017dfu 250.000000
SN: SN2017dgi 250.000000
SN: SN2017drh 250.000000
SN: SN2017hn 250.000000
SN: SN2017jl 250.000000
SN: SN2017lc 250.000000
SN: SN2017mf 250.000000
SN: SN2017ms 250.000000
SN: SN2017mu 250.000000
SN: SN2017nw 250.000000
SN: SNF20071021-000 250.000000
SN: SNF20080514-002 250.000000
SN: SNF20080909-030 250.000000
SN: Sasquatch 250.000000
SN: Spock 250.000000
SN: Strolger 250.000000
SN: Thames 250.000000
SN: Thoth 250.000000
SN: Vilas 250.000000
SN: Yowie 250.000000
SN: camille 250.000000
SN: carter 250.000000
SN: colfax 250.000000
SN: colfax2 250.000000
SN: colfax3 250.000000
SN: garner 250.000000
SN: geta 250.000000
SN: iPTF13dge 250.000000
SN: iPTF13ebh 250.000000
SN: iPTF14atg 250.000000
SN: iPTF14bdn 250.000000
SN: iPTF16auf 250.000000
SN: iPTF17dz 250.000000
SN: iPTF17fs 250.000000
SN: rutledge 250.000000
SN: stone 250.000000
SN: trajan 250.000000
SN: vespasian 250.000000
SN: washington 250.000000
SN: wilson 250.000000
SN: 2002fk_v2 250.000000
SN: 1995al_v2 250.000000
