Host	ra	dec        ID    period V-I  sigma  I  sigma  metal-8.69  HST
------------------------------------------------------------------------------
N3370 161.77864 17.268500 137161 49.23  1.19  0.20 26.20 0.41 -0.13 HST
N3370 161.77827 17.260240 145867 49.50  1.35  0.28 25.73 0.50 -0.16 HST
N3370 161.76501 17.287320 54553 53.89  1.21  0.30 25.73 0.56 -0.16 HST
N3370 161.77005 17.265280 105970 54.10  0.94  0.26 25.39 0.51 0.03 HST
N3370 161.77050 17.279740 87200 55.05  1.12  0.23 25.99 0.45 -0.04 HST
N3370 161.77345 17.281370 96608 61.52  1.22  0.11 24.92 0.28 -0.17 HST
N3370 161.75874 17.284660 33971 61.56  1.18  0.26 25.49 0.49 -0.09 HST
N3370 161.75194 17.284080 11444 66.64  0.95  0.14 25.20 0.28 -0.24 HST
N3370 161.75252 17.286090 11019 67.16  1.48  0.12 25.06 0.28 -0.24 HST
N3370 161.76845 17.266720 97670 67.47  1.52  0.26 25.43 0.49 0.06 HST
N3370 161.76869 17.283130 75264 68.72  1.18  0.08 24.73 0.24 -0.09 HST
N3370 161.75525 17.280840 26034 69.26  1.32  0.10 25.86 0.26 -0.13 HST
N3370 161.76805 17.281180 75521 72.54  1.06  0.20 24.85 0.40 -0.02 HST
N3370 161.76544 17.264150 89356 75.19  1.26  0.12 25.30 0.28 -0.06 HST
N3370 161.76096 17.287860 38073 78.73  1.54  0.17 25.05 0.33 -0.15 HST
N3370 161.76206 17.272150 64613 84.58  1.16  0.36 25.04 0.65 0.04 HST
N3370 161.77799 17.260040 145193 87.82  1.01  0.08 24.56 0.22 -0.16 HST
N3370 161.75977 17.286850 34933 95.72  1.32  0.34 24.76 0.58 -0.13 HST
N3447 163.34515 16.787150 20127 32.27  0.78  0.13 25.45 0.29 -0.20 HST
N3447 163.35044 16.790010 23741 19.95  0.93  0.29 26.13 0.56 -0.18 HST
N3447 163.35230 16.791360 24125 31.71  1.03  0.19 25.83 0.37 -0.18 HST
N3447 163.33905 16.780250 25440 25.13  0.63  0.19 25.91 0.39 -0.23 HST
N3447 163.35797 16.794990 26714 32.55  0.64  0.15 25.78 0.32 -0.19 HST
N3447 163.33597 16.776960 27675 32.41  1.01  0.15 25.88 0.30 -0.25 HST
N3447 163.34823 16.786800 27783 71.33  1.10  0.09 24.66 0.22 -0.18 HST
N3447 163.34828 16.786770 27945 26.85  1.05  0.22 26.15 0.40 -0.18 HST
N3447 163.34533 16.784180 28576 33.55  1.09  0.18 25.77 0.35 -0.19 HST
N3447 163.35696 16.790930 36326 46.98  0.95  0.10 24.76 0.24 -0.16 HST
N3447 163.34092 16.774370 48618 21.93  0.84  0.22 26.08 0.44 -0.22 HST
N3447 163.34872 16.779730 51982 23.28  1.31  0.29 26.21 0.54 -0.16 HST
N3447 163.35863 16.787360 53247 21.92  0.83  0.22 26.05 0.44 -0.13 HST
N3447 163.35413 16.781800 60901 29.94  1.03  0.19 26.09 0.36 -0.13 HST
N3447 163.35137 16.779420 61524 21.35  1.31  0.33 25.84 0.60 -0.14 HST
N3447 163.34553 16.774650 61857 48.27  1.03  0.13 25.21 0.28 -0.19 HST
N3447 163.36685 16.790340 67873 56.46  0.85  0.09 24.69 0.23 -0.15 HST
N3447 163.34911 16.775760 69335 27.72  1.21  0.31 25.82 0.54 -0.16 HST
N3447 163.34024 16.768510 69920 20.48  1.38  0.33 26.57 0.59 -0.23 HST
N3447 163.35123 16.777250 70296 32.94  0.79  0.24 25.43 0.48 -0.15 HST
N3447 163.35855 16.782410 73864 34.64  1.55  0.21 25.93 0.40 -0.11 HST
N3447 163.36583 16.787780 76269 35.31  0.91  0.19 25.94 0.36 -0.14 HST
N3447 163.36793 16.789260 77257 36.47  1.33  0.20 25.84 0.39 -0.15 HST
N3447 163.36684 16.788300 77714 42.14  1.00  0.17 25.57 0.33 -0.14 HST
N3447 163.36937 16.790280 77934 22.86  1.02  0.21 26.10 0.39 -0.16 HST
N3447 163.36919 16.789990 78676 21.47  1.10  0.20 26.03 0.42 -0.16 HST
N3447 163.36734 16.788490 78744 24.11  1.17  0.22 26.33 0.42 -0.14 HST
N3447 163.36555 16.787030 78887 29.86  0.84  0.18 25.83 0.36 -0.13 HST
N3447 163.36684 16.787960 79416 39.48  0.94  0.18 25.27 0.36 -0.14 HST
N3447 163.34318 16.768890 79644 33.17  0.98  0.21 25.84 0.39 -0.22 HST
N3447 163.36733 16.788200 80225 37.31  1.35  0.18 26.03 0.36 -0.14 HST
N3447 163.34067 16.766710 80527 42.12  0.80  0.17 24.96 0.34 -0.24 HST
N3447 163.36764 16.788240 81271 48.49  0.94  0.12 25.40 0.27 -0.14 HST
N3447 163.34724 16.771610 82479 27.70  0.92  0.22 25.42 0.43 -0.18 HST
N3447 163.36818 16.788150 83980 23.96  0.78  0.24 25.94 0.44 -0.14 HST
N3447 163.36854 16.788380 84280 25.80  0.65  0.20 25.83 0.40 -0.15 HST
N3447 163.35445 16.776690 86222 29.97  0.80  0.22 25.59 0.43 -0.13 HST
N3447 163.34156 16.766280 86410 45.78  1.25  0.14 25.48 0.29 -0.23 HST
N3447 163.36617 16.786050 86541 24.79  0.99  0.27 25.83 0.50 -0.12 HST
N3447 163.36701 16.786710 86627 27.66  0.70  0.40 26.06 0.69 -0.13 HST
N3447 163.34342 16.767720 86732 59.13  1.33  0.17 25.22 0.33 -0.22 HST
N3447 163.36878 16.787980 87369 34.19  0.92  0.19 25.53 0.38 -0.15 HST
N3447 163.36835 16.787400 88606 28.32  0.89  0.17 25.37 0.32 -0.14 HST
N3447 163.36983 16.788160 90575 39.67  0.90  0.15 25.13 0.30 -0.15 HST
N3447 163.35912 16.779480 90953 20.30  0.83  0.26 26.08 0.48 -0.09 HST
N3447 163.36936 16.787690 90965 36.12  0.71  0.14 25.30 0.31 -0.15 HST
N3447 163.36743 16.786040 91477 24.20  1.36  0.36 26.39 0.62 -0.13 HST
N3447 163.37055 16.788420 91981 36.01  1.09  0.16 25.72 0.34 -0.16 HST
N3447 163.36780 16.786000 92989 44.82  0.86  0.14 25.57 0.29 -0.13 HST
N3447 163.37069 16.788220 93366 22.81  1.06  0.36 26.75 0.68 -0.15 HST
N3447 163.37135 16.788760 93367 20.28  0.96  0.27 26.58 0.49 -0.16 HST
N3447 163.36712 16.785240 93765 31.86  0.69  0.20 26.04 0.39 -0.12 HST
N3447 163.36662 16.784820 93883 40.60  1.54  0.15 25.72 0.30 -0.12 HST
N3447 163.36188 16.780740 95031 39.10  1.34  0.15 25.38 0.31 -0.08 HST
N3447 163.34693 16.768450 96115 40.34  0.99  0.18 25.32 0.36 -0.20 HST
N3447 163.35825 16.776840 99158 23.46  0.81  0.30 26.59 0.57 -0.10 HST
N3447 163.35802 16.776630 99294 53.74  1.06  0.12 24.34 0.26 -0.10 HST
N3447 163.36790 16.784310 100493 37.38  1.02  0.13 25.57 0.30 -0.12 HST
N3447 163.34935 16.769250 101263 35.12  1.41  0.22 25.87 0.42 -0.18 HST
N3447 163.36866 16.784170 103898 40.42  0.89  0.14 25.24 0.29 -0.12 HST
N3447 163.35868 16.776060 104270 31.27  0.89  0.20 25.79 0.40 -0.10 HST
N3447 163.36988 16.784980 104640 46.00  0.84  0.15 24.90 0.32 -0.13 HST
N3447 163.37167 16.785900 107124 26.26  1.01  0.26 25.91 0.46 -0.15 HST
N3447 163.35478 16.772060 108400 21.72  1.15  0.36 26.70 0.67 -0.14 HST
N3447 163.36257 16.778050 109758 72.54  1.08  0.08 24.40 0.22 -0.07 HST
N3447 163.36538 16.780250 110026 26.71  1.03  0.29 26.55 0.52 -0.09 HST
N3447 163.35479 16.771640 110491 114.3  1.15  0.10 24.11 0.23 -0.14 HST
N3447 163.34814 16.766190 111039 64.73  1.21  0.14 24.94 0.29 -0.20 HST
N3447 163.37089 16.784040 113116 38.53  1.27  0.14 25.34 0.29 -0.14 HST
N3447 163.35902 16.773950 115695 62.64  1.28  0.13 24.95 0.27 -0.11 HST
N3447 163.37200 16.783980 117715 39.31  0.91  0.17 25.92 0.33 -0.14 HST
N3447 163.37170 16.783610 118296 47.18  1.15  0.21 25.40 0.37 -0.14 HST
N3447 163.37326 16.784690 119172 23.90  1.05  0.26 26.24 0.45 -0.15 HST
N3447 163.36485 16.777450 121541 22.75  0.87  0.26 26.29 0.52 -0.09 HST
N3447 163.35669 16.770860 121674 28.47  1.08  0.21 26.58 0.44 -0.14 HST
N3447 163.37309 16.783410 124481 28.48  0.90  0.23 25.88 0.44 -0.15 HST
N3447 163.36399 16.775940 125140 28.67  1.00  0.15 25.98 0.34 -0.09 HST
N3447 163.37373 16.782900 128801 33.35  1.50  0.30 25.62 0.48 -0.15 HST
N3447 163.34951 16.763380 129008 24.89  1.48  0.28 25.89 0.54 -0.21 HST
N3447 163.34918 16.762880 129895 68.16  1.14  0.12 24.53 0.26 -0.21 HST
N3447 163.37467 16.783270 130307 23.77  1.17  0.28 26.31 0.49 -0.16 HST
N3447 163.34922 16.762260 132433 35.09  1.12  0.18 25.50 0.35 -0.22 HST
N3447 163.37413 16.782190 132707 32.39  1.01  0.19 25.61 0.37 -0.15 HST
N3447 163.37406 16.782080 132923 24.05  1.21  0.23 26.25 0.43 -0.15 HST
N3447 163.34956 16.762140 133848 72.65  1.26  0.12 24.44 0.25 -0.22 HST
N3447 163.35011 16.762250 134944 67.55  1.22  0.16 24.70 0.32 -0.21 HST
N3447 163.37646 16.782850 137012 20.77  0.96  0.25 26.20 0.46 -0.17 HST
N3447 163.37526 16.781470 138268 23.35  1.28  0.21 26.06 0.38 -0.16 HST
N3447 163.37561 16.781710 138397 23.07  1.02  0.23 26.27 0.44 -0.16 HST
N3447 163.36019 16.768170 141792 22.90  1.25  0.20 26.37 0.41 -0.15 HST
N3447 163.35653 16.765160 141940 33.16  1.15  0.21 25.70 0.38 -0.17 HST
N3447 163.35510 16.760580 149841 30.46  0.79  0.18 26.24 0.37 -0.21 HST
N3447 163.35555 16.759230 152955 36.88  1.11  0.17 25.67 0.33 -0.21 HST
N3447 163.36324 16.761650 158741 35.99  1.21  0.19 26.06 0.37 -0.19 HST
N3447 163.36072 16.758800 159894 25.86  1.06  0.24 26.10 0.45 -0.21 HST
N3447 163.36400 16.761050 160470 37.18  1.30  0.15 25.08 0.32 -0.19 HST
N3447 163.36218 16.758450 162049 24.42  1.12  0.28 26.56 0.53 -0.21 HST
N3447 163.36315 16.758770 162730 45.95  1.19  0.13 25.54 0.30 -0.21 HST
N3447 163.37225 16.783340 3051006 31.54  0.98  0.26 26.24 0.53 -0.14 HST
N3447 163.36980 16.788360 89582 115.5  1.16  0.08 24.01 0.21 -0.15 HST
N3447 163.37275 16.784840 116352 31.82  1.66  0.24 26.16 0.43 -0.15 HST
N3447 163.37348 16.783650 124844 24.06  0.47  0.26 26.66 0.55 -0.15 HST

N3972 178.96371 55.309010 22619 16.05  0.97  0.31 26.81 0.64 -0.00 HST
N3972 178.96835 55.310000 24578 53.88  1.21  0.11 25.20 0.26 0.00 HST
N3972 178.96431 55.309760 24783 19.14  1.06  0.29 26.04 0.58 0.01 HST
N3972 178.96969 55.311390 29021 41.58  1.35  0.16 25.59 0.34 0.00 HST
N3972 178.97037 55.311510 29228 26.40  0.99  0.18 26.10 0.40 0.00 HST
N3972 178.96540 55.311140 29273 18.77  1.13  0.32 26.27 0.62 0.01 HST
N3972 178.96352 55.311150 29867 19.72  0.84  0.31 26.56 0.64 0.02 HST
N3972 178.95721 55.313460 40778 46.76  1.53  0.17 25.07 0.35 0.04 HST
N3972 178.94923 55.313070 41662 36.21  0.97  0.23 25.93 0.47 0.03 HST
N3972 178.95213 55.313410 42136 32.13  1.15  0.27 25.83 0.55 0.04 HST
N3972 178.95918 55.314230 43400 31.74  1.03  0.31 25.89 0.59 0.04 HST
N3972 178.94727 55.314370 48139 64.20  1.34  0.25 25.00 0.45 0.05 HST
N3972 178.95854 55.316030 51890 33.58  1.22  0.19 25.25 0.40 0.04 HST
N3972 178.94973 55.315510 52537 24.87  1.02  0.34 25.59 0.66 0.06 HST
N3972 178.94864 55.316010 55248 51.67  1.10  0.24 25 0.47 0.07 HST
N3972 178.95546 55.318170 63156 20.70  0.98  0.34 26.33 0.68 0.04 HST
N3972 178.95348 55.318430 65225 37.23  1.37  0.28 26.18 0.54 0.05 HST
N3972 178.95849 55.319010 66231 23.70  0.92  0.23 25.97 0.48 0.02 HST
N3972 178.94101 55.317700 66248 43.72  1.15  0.26 25.36 0.50 0.08 HST
N3972 178.92332 55.318050 74989 36.67  1.02  0.15 25.47 0.31 -0.01 HST
N3972 178.91685 55.318440 79622 57.88  1.34  0.12 25.24 0.28 -0.05 HST
N3972 178.94887 55.320880 79697 29.86  1.01  0.22 25.49 0.47 0.05 HST
N3972 178.94315 55.320570 80366 51.35  1.38  0.18 24.99 0.38 0.09 HST
N3972 178.91717 55.320750 91705 27.59  1.47  0.21 26.17 0.44 -0.01 HST
N3972 178.92290 55.321290 92263 33.91  1.24  0.22 25.53 0.45 0.03 HST
N3972 178.91441 55.321260 95422 18.00  1.43  0.22 26.27 0.46 -0.02 HST
N3972 178.93334 55.322820 95991 57.38  1.48  0.25 25.26 0.51 0.09 HST
N3972 178.92336 55.322410 97691 25.53  1.39  0.33 25.70 0.67 0.05 HST
N3972 178.92847 55.322930 98336 62.88  1.30  0.17 24.45 0.35 0.08 HST
N3972 178.94186 55.324050 98932 32.03  1.44  0.29 26.82 0.60 0.04 HST
N3972 178.92087 55.323180 102571 31.86  1.36  0.27 25.68 0.52 0.04 HST
N3972 178.93785 55.324850 104484 38.30  1.17  0.19 25.69 0.41 0.05 HST
N3972 178.91899 55.323460 104612 30.87  1.14  0.29 25.97 0.59 0.03 HST
N3972 178.91761 55.323340 104613 22.37  1.19  0.29 26.08 0.63 0.03 HST
N3972 178.93448 55.325510 108834 25.21  1.15  0.29 25.92 0.61 0.05 HST
N3972 178.93370 55.326610 114263 22.31  1.04  0.36 25.83 0.67 0.04 HST
N3972 178.93140 55.327020 117033 70.07  1.36  0.13 24.78 0.29 0.04 HST
N3972 178.92680 55.327170 119183 31.96  1.19  0.22 25.36 0.46 0.05 HST
N3972 178.91513 55.326590 120475 29.69  1.56  0.26 25.78 0.52 0.03 HST
N3972 178.90733 55.326030 120646 15.54  1.15  0.35 26.77 0.64 -0.01 HST
N3972 178.91117 55.326710 122387 18.96  0.82  0.35 26.14 0.69 0.02 HST
N3972 178.93103 55.328550 123713 26.67  0.89  0.18 26.00 0.40 0.02 HST
N3972 178.91172 55.328420 129027 31.87  1.02  0.25 25.50 0.49 0.02 HST
N3972 178.90966 55.328600 130354 57.19  1.07  0.12 24.85 0.28 0.02 HST
N3972 178.89965 55.330780 139433 17.57  1.17  0.24 25.94 0.50 -0.02 HST
N3972 178.90551 55.332370 142501 70.08  1.29  0.12 24.06 0.27 -0.00 HST
N3972 178.96675 55.309770 24218 22.63  0.73  0.30 27.16 0.64 0.00 HST
N3982 179.13700 55.128030 10587 16.61  0.62  0.28 26.61 0.50 -0.11 HST
N3982 179.13581 55.120030 12797 17.80  1.18  0.32 25.91 0.65 -0.13 HST
N3982 179.09780 55.128310 64179 18.38  1.09  0.30 26.31 0.64 -0.13 HST
N3982 179.13178 55.108400 19463 18.55  1.33  0.32 26.35 0.62 -0.34 HST
N3982 179.08496 55.118510 73388 19.52  0.95  0.32 26.25 0.66 -0.39 HST
N3982 179.11694 55.133880 35102 21.27  1.05  0.33 25.88 0.60 0.02 HST
N3982 179.13259 55.114890 16746 21.54  1.12  0.29 26.17 0.56 -0.18 HST
N3982 179.09709 55.120790 65962 24.97  0.95  0.27 25.92 0.53 -0.14 HST
N3982 179.13112 55.131530 14652 28.08  1.13  0.28 24.95 0.55 -0.03 HST
N3982 179.08546 55.122500 72633 32.36  1.22  0.18 25.87 0.37 -0.36 HST
N3982 179.13148 55.122780 16117 33.64  1.16  0.23 25.44 0.48 -0.00 HST
N3982 179.13931 55.118740 10406 34.04  1.34  0.16 25.48 0.36 -0.22 HST
N3982 179.12840 55.130520 17690 36.11  1.13  0.26 25.43 0.52 0.03 HST
N3982 179.09379 55.109500 69280 38.49  1.27  0.16 25.68 0.34 -0.38 HST
N3982 179.09560 55.113180 67799 40.24  1.12  0.17 25.88 0.37 -0.29 HST
N3982 179.13803 55.125260 10346 40.24  1.40  0.17 25.41 0.38 -0.13 HST
N3982 179.09800 55.119960 82298 41.47  0.92  0.18 25.57 0.36 -0.13 HST
N3982 179.13666 55.127750 10837 47.22  1.20  0.18 25.56 0.39 -0.10 HST
N3982 179.08569 55.121690 72603 57.34  1.02  0.15 25.10 0.32 -0.36 HST
N3982 179.12253 55.131710 26154 82.88  0.95  0.20 24.08 0.36 0.07 HST
N4038 180.47768 -18.857250 2899 28.14  1.43  0.22 25.19 0.46 0.02 HST
N4038 180.48577 -18.872730 61212 29.90  1.27  0.22 25.06 0.45 0.01 HST
N4038 180.48196 -18.861640 14127 32.44  1.04  0.24 25.89 0.48 0.06 HST
N4038 180.45677 -18.874400 66568 34.96  1.19  0.22 25.63 0.46 0.03 HST
N4038 180.46758 -18.856430 2098 35.87  1.18  0.23 25.79 0.48 -0.00 HST
N4038 180.46261 -18.870450 52139 36.34  1.23  0.22 25.40 0.45 0.10 HST
N4038 180.45805 -18.871670 56965 37.67  1.11  0.22 24.99 0.45 0.06 HST
N4038 180.46611 -18.861150 12318 38.50  1.03  0.23 24.99 0.47 0.06 HST
N4038 180.45483 -18.871840 57613 39.61  1.19  0.22 25.13 0.46 0.03 HST
N4038 180.45769 -18.872260 59401 39.86  1.52  0.23 25.40 0.46 0.05 HST
N4038 180.45792 -18.874620 67110 40.85  1.00  0.22 25.19 0.45 0.04 HST
N4038 180.46745 -18.884390 87068 42.18  1.31  0.22 25.07 0.45 -0.09 HST
N4038 180.45734 -18.872640 60844 42.68  1.12  0.22 24.96 0.45 0.05 HST
N4038 180.47051 -18.878340 75207 42.76  1.37  0.22 25.22 0.45 0.01 HST
N4038 180.47380 -18.855820 1757 43.74  1.36  0.22 25.22 0.45 -0.00 HST
N4038 180.45732 -18.868000 40839 45.61  1.22  0.22 25.00 0.46 0.06 HST
N4038 180.45674 -18.873430 63839 45.91  1.22  0.22 24.96 0.46 0.04 HST
N4038 180.47295 -18.881160 80094 46.48  1.59  0.22 24.67 0.45 -0.04 HST
N4038 180.48493 -18.869920 49858 50.07  1.06  0.22 24.34 0.44 0.04 HST
N4038 180.45773 -18.872770 61356 58.47  1.31  0.22 24.84 0.45 0.05 HST
N4038 180.48075 -18.882540 82809 60.71  1.12  0.22 24.04 0.45 -0.10 HST
N4038 180.47605 -18.879610 77376 61.03  1.51  0.22 24.76 0.45 -0.03 HST
N4038 180.48499 -18.873060 62538 64.07  1.37  0.22 24.44 0.45 0.01 HST
N4038 180.46858 -18.860590 10441 66.32  1.33  0.22 24.70 0.46 0.07 HST
N4038 180.46888 -18.874820 67639 72.54  1.40  0.22 24.38 0.45 0.07 HST
N4038 180.48657 -18.874870 67811 76.42  1.55  0.21 24.21 0.44 -0.02 HST
N4038 180.47041 -18.858540 5006 102.4  1.22  0.22 24.74 0.45 0.04 HST
N4038 180.47481 -18.862220 16265 117.0  1.41  0.22 24.52 0.45 0.09 HST
N4038 180.47682 -18.859910 8342 121.1  1.34  0.22 24.13 0.45 0.06 HST
N4424 186.80193 9.4287000 121553 20.24  1.05  0.23 26.38 0.44 0.05 HST
N4536 188.58735 2.2056100 48539 15.05  1.11  0.25 25.50 0.48 -0.06 HST
N4536 188.58931 2.1994600 38858 16.00  0.95  0.26 25.49 0.51 -0.04 HST
N4536 188.59318 2.2241100 68306 17.27  0.71  0.19 25.64 0.41 -0.20 HST
N4536 188.58008 2.2034500 50050 17.56  1.24  0.21 25.00 0.48 -0.12 HST
N4536 188.56876 2.2158700 72777 17.79  0.80  0.23 25.09 0.47 -0.22 HST
N4536 188.58222 2.2161600 64661 17.81  1.00  0.18 25.55 0.41 -0.13 HST
N4536 188.57490 2.1939600 40923 18.34  1.16  0.19 25.52 0.40 -0.24 HST
N4536 188.56347 2.2148900 75137 18.68  1.12  0.17 25.28 0.37 -0.26 HST
N4536 188.57723 2.1938900 38963 19.11  1.20  0.21 25.07 0.45 -0.21 HST
N4536 188.58869 2.2195000 65080 19.28  0.90  0.16 25.18 0.36 -0.14 HST
N4536 188.56613 2.2125900 69821 20.01  1.06  0.16 25.55 0.37 -0.24 HST
N4536 188.57885 2.1915300 33174 20.67  0.73  0.17 25.35 0.38 -0.21 HST
N4536 188.57997 2.2122300 60845 21.44  0.92  0.17 25.35 0.39 -0.13 HST
N4536 188.58585 2.1966800 36586 21.64  1.27  0.21 25.24 0.44 -0.09 HST
N4536 188.57853 2.2094700 58232 21.72  1.06  0.18 25.20 0.39 -0.13 HST
N4536 188.58889 2.2212700 67162 23.92  1.11  0.14 25.01 0.32 -0.16 HST
N4536 188.58085 2.2030500 49080 27.37  1.17  0.14 25.31 0.31 -0.12 HST
N4536 188.58360 2.2046900 49524 29.26  1.23  0.24 25.07 0.51 -0.09 HST
N4536 188.58318 2.1889000 24880 29.48  1.18  0.14 25.07 0.32 -0.18 HST
N4536 188.58835 2.1991200 39040 29.96  1.27  0.14 25.11 0.31 -0.05 HST
N4536 188.58223 2.1902500 28024 30.04  1.21  0.16 25.39 0.36 -0.18 HST
N4536 188.58823 2.2041200 46407 31.78  1.22  0.12 24.69 0.30 -0.05 HST
N4536 188.58171 2.1973600 41282 35.00  1.08  0.12 24.45 0.28 -0.13 HST
N4536 188.59028 2.2000500 39102 35.54  1.53  0.14 24.45 0.30 -0.03 HST
N4536 188.57682 2.2076400 56960 36.54  1.23  0.19 24.37 0.38 -0.15 HST
N4536 188.57835 2.2070300 55447 37.05  1.08  0.14 24.74 0.29 -0.13 HST
N4536 188.56808 2.2137500 70171 37.37  1.02  0.11 24.70 0.28 -0.22 HST
N4536 188.59084 2.2027400 42962 38.18  1.10  0.11 24.42 0.29 -0.03 HST
N4536 188.57123 2.2184600 75055 41.42  1.05  0.10 24.73 0.26 -0.20 HST
N4536 188.57737 2.1921500 35530 42.67  1.20  0.10 24.64 0.26 -0.22 HST
N4536 188.58072 2.2226600 74682 44.01  1.21  0.12 24.32 0.28 -0.18 HST
N4536 188.58901 2.2180900 62963 49.74  1.25  0.08 24.33 0.24 -0.13 HST
N4536 188.57832 2.1855500 22986 49.76  1.15  0.10 24.41 0.26 -0.27 HST
N4536 188.57434 2.2143500 66973 52.10  0.89  0.13 24.07 0.31 -0.17 HST
N4536 188.57358 2.1940700 42055 52.65  1.17  0.08 24.04 0.22 -0.25 HST
N4536 188.57331 2.1981500 47585 54.21  1.11  0.10 23.98 0.27 -0.23 HST
N4536 188.57212 2.2164000 71233 58.92  1.20  0.09 23.44 0.24 -0.19 HST
N4536 188.58926 2.2201500 65517 59.10  1.35  0.08 24.23 0.24 -0.15 HST
N4536 188.58252 2.2222100 72636 70.03  1.17  0.07 23.76 0.21 -0.17 HST
N4536 188.59016 2.2031900 44078 93.06  1.08  0.07 23.18 0.20 -0.03 HST
N4536 188.58686 2.2054800 48663 98.18  1.33  0.05 23.05 0.19 -0.06 HST
N4639 190.73073 13.261040 33734 22.14  0.98  0.31 25.74 0.65 -0.06 HST
N4639 190.72822 13.265500 42407 22.73  1.60  0.31 25.64 0.66 -0.10 HST
N4639 190.72104 13.247360 46993 25.37  1.12  0.30 25.87 0.59 0.01 HST
N4639 190.72414 13.249220 39959 26.17  0.96  0.31 25.62 0.63 0.05 HST
N4639 190.72630 13.248100 34553 29.04  0.85  0.26 25.56 0.56 0.01 HST
N4639 190.71913 13.268030 78588 30.68  0.83  0.29 25.60 0.64 -0.02 HST
N4639 190.71115 13.272520 105055 31.91  0.82  0.21 25.15 0.46 -0.12 HST
N4639 190.72396 13.254710 45055 32.41  0.91  0.33 25.08 0.70 0.12 HST
N4639 190.70907 13.269900 107795 32.90  0.98  0.25 25.60 0.56 -0.06 HST
N4639 190.73302 13.256470 27312 33.91  0.91  0.19 25.41 0.42 -0.06 HST
N4639 190.71564 13.276080 97020 35.40  1.27  0.19 25.84 0.44 -0.23 HST
N4639 190.72562 13.242970 32876 37.83  1.19  0.21 25.08 0.45 -0.11 HST
N4639 190.71891 13.250260 56450 38.41  1.32  0.35 24.92 0.66 0.07 HST
N4639 190.71150 13.252330 87883 40.69  1.00  0.25 25.08 0.53 0.02 HST
N4639 190.70508 13.267940 114011 40.97  1.02  0.27 24.90 0.55 -0.07 HST
N4639 190.73315 13.256090 26954 45.42  1.07  0.19 25.33 0.43 -0.06 HST
N4639 190.71699 13.266910 84641 47.72  0.82  0.34 24.85 0.62 0.02 HST
N4639 190.71846 13.274000 86917 48.65  1.10  0.14 24.98 0.33 -0.19 HST
N4639 190.71132 13.255830 91692 49.91  1.29  0.21 24.56 0.47 0.08 HST
N4639 190.70451 13.268500 115343 53.58  1.22  0.22 25.30 0.50 -0.09 HST
N4639 190.72048 13.246610 47978 55.28  0.95  0.21 25.02 0.43 -0.02 HST
N4639 190.71564 13.248270 66107 55.69  0.95  0.22 24.78 0.47 -0.01 HST
N4639 190.71462 13.255560 80923 58.01  1.22  0.18 24.29 0.40 0.13 HST
N4639 190.71265 13.264280 95301 59.14  0.73  0.17 23.18 0.39 0.08 HST
N4639 190.72769 13.256440 36973 80.58  1.55  0.14 24.87 0.32 0.06 HST

N5584 215.59816 -0.37876000 94081 25.03  1.11  0.15 26.00 0.35 -0.03 HST
N5584 215.59700 -0.37992000 97679 43.10  1.14  0.10 25.12 0.25 -0.00 HST
N5584 215.59997 -0.37847000 97993 28.13  0.93  0.33 25.95 0.68 -0.04 HST
N5584 215.58935 -0.38420000 99988 29.64  1.27  0.14 25.71 0.32 -0.05 HST
N5584 215.59480 -0.38151000 100551 29.07  1.07  0.22 25.86 0.46 0.02 HST
N5584 215.59822 -0.38011000 102689 31.45  1.02  0.19 25.49 0.40 -0.00 HST
N5584 215.59176 -0.38422000 107975 20.40  1.29  0.23 26.71 0.49 -0.00 HST
N5584 215.60026 -0.37991000 108165 25.88  1.22  0.29 25.54 0.53 -0.02 HST
N5584 215.59468 -0.38289000 109038 57.36  1.17  0.10 24.77 0.26 0.03 HST
N5584 215.59328 -0.38371000 109777 36.83  1.10  0.18 25.55 0.38 0.02 HST
N5584 215.60422 -0.37815000 109875 79.78  1.13  0.13 24.18 0.27 -0.10 HST
N5584 215.60422 -0.37846000 111975 45.17  1.32  0.15 25.47 0.31 -0.09 HST
N5584 215.58957 -0.38637000 114779 30.03  1.33  0.14 25.84 0.32 -0.05 HST
N5584 215.60090 -0.38067000 115317 28.32  1.31  0.17 26.02 0.36 -0.01 HST
N5584 215.60555 -0.37868000 117799 54.04  1.05  0.11 24.92 0.26 -0.11 HST
N5584 215.60360 -0.37984000 118866 30.52  1.00  0.17 26.06 0.34 -0.06 HST
N5584 215.60198 -0.38073000 119287 46.09  1.52  0.09 25.61 0.24 -0.02 HST
N5584 215.60078 -0.38211000 124492 23.22  0.91  0.24 26.22 0.47 0.02 HST
N5584 215.60089 -0.38248000 127334 52.83  1.22  0.09 25.07 0.24 0.02 HST
N5584 215.59633 -0.38490000 127970 26.12  0.88  0.27 25.78 0.57 0.07 HST
N5584 215.60003 -0.38333000 130075 29.18  1.19  0.20 25.76 0.45 0.05 HST
N5584 215.59015 -0.38838000 130229 103.2  1.52  0.10 24.64 0.24 -0.05 HST
N5584 215.60285 -0.38201000 130954 32.30  1.15  0.14 25.63 0.31 -0.01 HST
N5584 215.59735 -0.38484000 131105 37.80  1.23  0.14 25.72 0.33 0.08 HST
N5584 215.59479 -0.38643000 133020 25.89  1.08  0.22 25.79 0.47 0.05 HST
N5584 215.59390 -0.38695000 133513 30.47  1.11  0.23 25.82 0.46 0.04 HST
